2020-03-03 12:56:05,699 INFO  Logger.cs: 70 - 
2020-03-03 12:58:39,716 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µç³Ø-1
2020-03-03 12:58:39,716 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 12:58:39,717 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 12:58:39,717 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 12:58:39,718 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Í­Öù-40-1
2020-03-03 12:58:39,718 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-1
2020-03-03 12:58:39,719 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Í­Öù-40-1
2020-03-03 12:58:39,719 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from TTÂí´ï-1
2020-03-03 12:58:39,719 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-1
2020-03-03 12:58:39,720 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in TTÂí´ï-1
2020-03-03 12:58:39,721 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from µ×°å-2
2020-03-03 12:58:39,721 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-2
2020-03-03 12:58:39,722 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µ×°å-2
2020-03-03 12:58:39,722 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from TTÂí´ï-2
2020-03-03 12:58:39,722 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-2
2020-03-03 12:58:39,723 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in TTÂí´ï-2
2020-03-03 12:58:39,723 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 12:58:39,724 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 12:58:39,724 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 12:58:39,725 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 12:58:39,726 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 12:58:39,726 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 12:58:39,727 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from µ×°å-1
2020-03-03 12:58:39,727 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-1
2020-03-03 12:58:39,728 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µ×°å-1
2020-03-03 12:58:39,728 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from ¼¤¹âÀ×´ï-1
2020-03-03 12:58:39,729 INFO  ExportHelperExtension.cs: 1145 - Found 22 in ¼¤¹âÀ×´ï-1
2020-03-03 12:58:39,729 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in ¼¤¹âÀ×´ï-1
2020-03-03 12:58:39,730 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 12:58:39,730 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 12:58:39,731 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 12:58:39,731 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from ares
2020-03-03 12:58:39,731 INFO  ExportHelperExtension.cs: 1145 - Found 38 in ares
2020-03-03 12:58:39,732 INFO  ExportHelperExtension.cs: 1155 - Found 4 features of type [RefAxis] in ares
2020-03-03 12:58:39,732 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2020-03-03 12:58:39,733 INFO  ExportHelperExtension.cs: 1170 - 15 components to check
2020-03-03 12:58:39,733 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-3
2020-03-03 12:58:39,733 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-3
2020-03-03 12:58:39,734 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-3
2020-03-03 12:58:39,734 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-4
2020-03-03 12:58:39,734 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-4
2020-03-03 12:58:39,735 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-4
2020-03-03 12:58:39,735 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Í­Öù-40-2
2020-03-03 12:58:39,735 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-2
2020-03-03 12:58:39,736 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Í­Öù-40-2
2020-03-03 12:58:39,736 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µçÂ·°å-1
2020-03-03 12:58:39,736 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µçÂ·°å-1
2020-03-03 12:58:39,737 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µçÂ·°å-1
2020-03-03 12:58:39,737 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µç³Ø-1
2020-03-03 12:58:39,737 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µç³Ø-1
2020-03-03 12:58:39,737 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µç³Ø-1
2020-03-03 12:58:39,737 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 12:58:39,738 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 12:58:39,738 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 12:58:39,739 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Í­Öù-40-1
2020-03-03 12:58:39,739 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-1
2020-03-03 12:58:39,739 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Í­Öù-40-1
2020-03-03 12:58:39,740 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-1
2020-03-03 12:58:39,740 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-1
2020-03-03 12:58:39,740 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-1
2020-03-03 12:58:39,741 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µ×°å-2
2020-03-03 12:58:39,741 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-2
2020-03-03 12:58:39,741 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µ×°å-2
2020-03-03 12:58:39,742 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-2
2020-03-03 12:58:39,742 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-2
2020-03-03 12:58:39,742 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-2
2020-03-03 12:58:39,743 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 12:58:39,743 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 12:58:39,743 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 12:58:39,744 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 12:58:39,744 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 12:58:39,745 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 12:58:39,745 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µ×°å-1
2020-03-03 12:58:39,746 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-1
2020-03-03 12:58:39,746 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µ×°å-1
2020-03-03 12:58:39,747 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from ¼¤¹âÀ×´ï-1
2020-03-03 12:58:39,747 INFO  ExportHelperExtension.cs: 1145 - Found 22 in ¼¤¹âÀ×´ï-1
2020-03-03 12:58:39,747 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in ¼¤¹âÀ×´ï-1
2020-03-03 12:58:39,748 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 12:58:39,748 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 12:58:39,749 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 12:58:39,976 INFO  ExportPropertyManager.cs: 542 - Unknown
2020-03-03 12:58:39,984 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-03 12:58:39,989 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-03 12:58:39,990 INFO  ExportPropertyManager.cs: 542 - Unknown
2020-03-03 12:58:39,992 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-03 12:59:24,791 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 12:59:29,477 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 12:59:33,263 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 13:00:03,749 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 13:00:29,135 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 13:00:31,471 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 13:01:49,890 INFO  ExportPropertyManager.cs: 1188 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 13:02:14,480 INFO  SwAddin.cs: 271 - Assembly export called for file ares
2020-03-03 13:02:14,481 INFO  SwAddin.cs: 276 - Save is required
2020-03-03 13:02:14,481 INFO  SwAddin.cs: 290 - Saving assembly
2020-03-03 13:02:14,481 INFO  SwAddin.cs: 293 - Opening property manager
2020-03-03 13:02:14,481 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from ares
2020-03-03 13:02:14,482 INFO  ExportHelperExtension.cs: 1145 - Found 38 in ares
2020-03-03 13:02:14,482 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in ares
2020-03-03 13:02:14,483 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2020-03-03 13:02:14,483 INFO  ExportHelperExtension.cs: 1170 - 15 components to check
2020-03-03 13:02:14,484 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from TTÂí´ï-3
2020-03-03 13:02:14,485 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-3
2020-03-03 13:02:14,485 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in TTÂí´ï-3
2020-03-03 13:02:14,486 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from TTÂí´ï-4
2020-03-03 13:02:14,486 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-4
2020-03-03 13:02:14,486 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in TTÂí´ï-4
2020-03-03 13:02:14,487 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Í­Öù-40-2
2020-03-03 13:02:14,487 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-2
2020-03-03 13:02:14,488 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Í­Öù-40-2
2020-03-03 13:02:14,488 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from µçÂ·°å-1
2020-03-03 13:02:14,488 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µçÂ·°å-1
2020-03-03 13:02:14,489 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µçÂ·°å-1
2020-03-03 13:02:14,489 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from µç³Ø-1
2020-03-03 13:02:14,490 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µç³Ø-1
2020-03-03 13:02:14,490 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µç³Ø-1
2020-03-03 13:02:14,491 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 13:02:14,491 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 13:02:14,491 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 13:02:14,492 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Í­Öù-40-1
2020-03-03 13:02:14,492 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-1
2020-03-03 13:02:14,492 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Í­Öù-40-1
2020-03-03 13:02:14,493 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from TTÂí´ï-1
2020-03-03 13:02:14,493 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-1
2020-03-03 13:02:14,494 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in TTÂí´ï-1
2020-03-03 13:02:14,494 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from µ×°å-2
2020-03-03 13:02:14,494 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-2
2020-03-03 13:02:14,495 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µ×°å-2
2020-03-03 13:02:14,495 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from TTÂí´ï-2
2020-03-03 13:02:14,495 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-2
2020-03-03 13:02:14,496 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in TTÂí´ï-2
2020-03-03 13:02:14,496 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 13:02:14,496 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 13:02:14,497 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 13:02:14,497 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 13:02:14,498 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 13:02:14,498 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 13:02:14,498 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from µ×°å-1
2020-03-03 13:02:14,499 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-1
2020-03-03 13:02:14,499 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in µ×°å-1
2020-03-03 13:02:14,499 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from ¼¤¹âÀ×´ï-1
2020-03-03 13:02:14,500 INFO  ExportHelperExtension.cs: 1145 - Found 22 in ¼¤¹âÀ×´ï-1
2020-03-03 13:02:14,501 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in ¼¤¹âÀ×´ï-1
2020-03-03 13:02:14,501 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 13:02:14,502 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 13:02:14,502 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-2
2020-03-03 13:02:14,503 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from ares
2020-03-03 13:02:14,503 INFO  ExportHelperExtension.cs: 1145 - Found 38 in ares
2020-03-03 13:02:14,505 INFO  ExportHelperExtension.cs: 1155 - Found 4 features of type [RefAxis] in ares
2020-03-03 13:02:14,505 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2020-03-03 13:02:14,516 INFO  ExportHelperExtension.cs: 1170 - 15 components to check
2020-03-03 13:02:14,516 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-3
2020-03-03 13:02:14,516 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-3
2020-03-03 13:02:14,517 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-3
2020-03-03 13:02:14,517 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-4
2020-03-03 13:02:14,518 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-4
2020-03-03 13:02:14,518 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-4
2020-03-03 13:02:14,518 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Í­Öù-40-2
2020-03-03 13:02:14,519 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-2
2020-03-03 13:02:14,519 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Í­Öù-40-2
2020-03-03 13:02:14,520 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µçÂ·°å-1
2020-03-03 13:02:14,520 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µçÂ·°å-1
2020-03-03 13:02:14,520 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µçÂ·°å-1
2020-03-03 13:02:14,521 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µç³Ø-1
2020-03-03 13:02:14,521 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µç³Ø-1
2020-03-03 13:02:14,522 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µç³Ø-1
2020-03-03 13:02:14,522 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 13:02:14,523 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 13:02:14,523 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖ×óÐý-2
2020-03-03 13:02:14,523 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Í­Öù-40-1
2020-03-03 13:02:14,524 INFO  ExportHelperExtension.cs: 1145 - Found 22 in Í­Öù-40-1
2020-03-03 13:02:14,524 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Í­Öù-40-1
2020-03-03 13:02:14,524 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-1
2020-03-03 13:02:14,524 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-1
2020-03-03 13:02:14,525 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-1
2020-03-03 13:02:14,525 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µ×°å-2
2020-03-03 13:02:14,526 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-2
2020-03-03 13:02:14,526 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µ×°å-2
2020-03-03 13:02:14,527 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from TTÂí´ï-2
2020-03-03 13:02:14,527 INFO  ExportHelperExtension.cs: 1145 - Found 22 in TTÂí´ï-2
2020-03-03 13:02:14,527 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in TTÂí´ï-2
2020-03-03 13:02:14,528 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 13:02:14,528 INFO  ExportHelperExtension.cs: 1145 - Found 20 in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 13:02:14,528 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖ×óÐý-1
2020-03-03 13:02:14,529 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 13:02:14,529 INFO  ExportHelperExtension.cs: 1145 - Found 30 in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 13:02:14,530 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Âó¿ËÄÉÄ·ÂÖÓÒÐý-1
2020-03-03 13:02:14,530 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from µ×°å-1
2020-03-03 13:02:14,530 INFO  ExportHelperExtension.cs: 1145 - Found 22 in µ×°å-1
2020-03-03 13:02:14,531 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in µ×°å-1
2020-03-03 13:02:14,531 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from ¼¤¹âÀ×´ï-1
2020-03-03 13:02:14,531 INFO  ExportHelperExtension.cs: 1145 - Found 22 in ¼¤¹âÀ×´ï-1
